Table,Sponsoring Institution,Sponsoring Institution Cleaned,SNHAF,City,City Cleaned,Specialty,Specialty Cleaned,Program Code,2025 Quota,2025 Matched,2024 Quota,2024 Matched,2023 Quota,2023 Matched,2022 Quota,2022 Matched,2021 Quota,2021 Matched,2020 Quota,2020 Matched
Main,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Vascular Surgery,Vascular Surgery,1109451C0,2,2,2,2,2,2,2,2,2,2,2,0
Main,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Medicine-Pediatrics,Medicine-Pediatrics,1109700C0,4,4,5,5,6,6,5,5,3,3,6,6
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Anesthesiology,Anesthesiology,1104040A0,2,2,2,2,2,2,2,2,2,2,2,2
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Anesthesiology,Anesthesiology,1104040C3,26,26,26,26,24,24,26,26,26,26,26,26
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Anesthesiology/3-yr MD Path,Anesthesiology,1104040C4,0,0,0,0,2,2,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Anesthesiology/Funded Military,Anesthesiology,1104040R1,0,0,0,0,2,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology,Dermatology,1104080A0,5,5,6,6,6,6,5,5,7,7,7,7
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology/PhD Research,Dermatology,1104080A1,1,1,1,0,1,1,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology/DMCH,Dermatology,1104080A2,1,1,1,1,0,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology,Dermatology,1104080R0,0,0,0,0,0,0,0,0,1,1,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology,Dermatology,1104080R1,1,1,0,0,0,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology,Dermatology,1104080R2,0,0,0,0,2,2,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Dermatology/Research,Dermatology,1104080R3,1,1,0,0,0,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Emergency Medicine,Emergency Medicine,1104110C0,19,19,14,14,14,14,14,14,14,14,14,14
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Emergency Med/Funded,Emergency Medicine,1104110C1,0,0,0,0,1,0,1,0,1,0,1,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Family Medicine,Family Medicine,1104120C0,8,8,8,8,8,8,8,8,8,8,8,8
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Internal Medicine,Internal Medicine,1104140C0,22,22,23,23,21,21,24,24,23,23,25,25
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Internal Med/Funded,Internal Medicine,1104140C1,0,0,1,1,1,0,1,1,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Internal Med/Harrington,Internal Medicine,1104140C2,12,12,12,12,12,12,11,11,12,12,12,12
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Internal Med/Urban Health,Internal Medicine,1104140C3,4,4,3,3,4,4,2,2,3,3,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Internal Medicine/3-yr MD Path,Internal Medicine,1104140C4,0,0,0,0,1,1,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Medicine-Preliminary,Medicine-Preliminary,1104140P0,3,3,3,3,4,4,4,4,4,4,2,2
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Med-Prelim/BPEI,Medicine-Preliminary,1104140P3,8,8,8,8,7,7,7,7,7,7,7,7
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Neurological Surgery,Neurological Surgery,1104160C0,4,4,3,3,3,3,3,3,3,3,3,3
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Neurology,Neurology,1104180A0,2,2,3,3,3,3,3,3,3,3,3,3
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Neurology,Neurology,1104180C0,10,10,9,9,8,8,9,9,8,8,9,9
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Neurology,Neurology,1104180R0,1,1,1,1,0,0,1,1,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Obstetrics-Gynecology,Obstetrics-Gynecology,1104220C0,8,8,8,8,8,8,8,8,8,8,8,8
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Orthopaedic Surgery,Orthopaedic Surgery,1104260C0,7,7,7,7,7,7,7,7,7,7,7,7
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Otolaryngology,Otolaryngology,1104280C0,4,4,3,3,3,3,3,3,3,3,3,3
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Otolaryngology/Research,Otolaryngology,1104280C1,1,1,1,1,1,1,1,1,1,1,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pathology,Pathology,1104300C0,6,6,3,3,3,3,6,6,5,5,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pathology/3-yr MD Path,Pathology,1104300C1,0,0,1,1,1,1,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatrics,Pediatrics,1104320C0,23,23,21,21,19,19,22,22,22,22,21,21
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatrics/3-yr MD Path,Pediatrics,1104320C1,1,1,1,1,2,2,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Phys Medicine & Rehab,Physical Medicine & Rehabilitation,1104340A0,8,8,8,8,8,8,8,8,8,8,8,8
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Plastic Surgery (Integrated),Plastic Surgery,1104362C0,2,2,2,2,2,2,2,2,2,2,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Psychiatry,Psychiatry,1104400C0,15,15,13,13,13,13,14,14,12,12,12,12
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Psychiatry/3-Yr MD Path,Psychiatry,1104400C2,0,0,1,1,1,1,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Interventional Radiology (Integ),Interventional Radiology,1104416A0,3,3,3,3,3,3,3,3,3,3,3,3
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Radiology-Diagnostic,Radiology-Diagnostic,1104420A0,8,8,9,9,9,9,9,9,9,9,9,9
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Rad-Diag/International,Radiology-Diagnostic,1104420A2,1,1,1,1,0,0,1,1,2,1,2,2
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Radiology-Diagnostic,Radiology-Diagnostic,1104420R0,1,1,1,1,0,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Radiation Oncology,Radiation Oncology,1104430A0,4,4,2,2,2,0,2,1,2,2,2,2
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Radiation Oncology,Radiation Oncology,1104430R0,1,1,3,1,1,1,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Rad Onc/Funded Military,Radiation Oncology,1104430R1,1,0,0,0,0,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,General Surgery,General Surgery,1104440C0,7,7,6,6,7,7,7,7,7,7,7,7
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,General Surgery/3-Yr MD Path,General Surgery,1104440C1,0,0,1,1,0,0,0,0,0,0,0,0
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Surgery-Preliminary,Surgery-Preliminary,1104440P1,15,15,14,14,15,15,13,13,11,7,11,11
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Vascular Surgery,Vascular Surgery,1104451C0,0,0,1,1,0,0,1,1,0,0,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Medicine-Pediatrics,Medicine-Pediatrics,1104700C0,5,5,5,5,5,5,5,5,5,5,5,5
Main,U Miami MSOM/Holy Cross-FL,U Miami MSOM/Holy Cross,NOT,Miami,Miami,Internal Medicine,Internal Medicine,1821140C0,14,14,14,14,13,13,14,14,14,14,14,14
Main,U Miami MSOM/Holy Cross-FL,U Miami MSOM/Holy Cross,NOT,Miami,Miami,Medicine-Preliminary,Medicine-Preliminary,1821140P0,6,6,6,6,6,6,6,6,6,6,6,6
Main,U Miami MSOM/Holy Cross-FL,U Miami MSOM/Holy Cross,NOT,Miami,Miami,General Surgery,General Surgery,1821440C0,3,3,3,3,3,3,3,3,3,3,3,3
Main,U Miami MSOM/Holy Cross-FL,U Miami MSOM/Holy Cross,NOT,Miami,Miami,Transitional,Transitional,1821999P0,15,15,15,12,15,15,15,15,15,15,15,15
Main,Wellington Reg Med Ctr-FL,Wellington Reg Med Ctr,NOT,Wellington,Wellington,Internal Medicine,Internal Medicine,2218140C0,8,8,8,8,8,8,8,8,0,0,6,5
Main,West Kendall Baptist Hospital-FL,West Kendall Baptist Hospital,NOT,Miami,Miami,Family Medicine,Family Medicine,1538120C0,0,0,0,0,0,0,4,4,4,4,4,4
Main,Aventura Hospital,HCA Aventura Hospital,NOT,Aventura,Aventura,Radiology-Diagnostic,Radiology-Diagnostic,1752420A0,0,0,0,0,0,0,0,0,0,0,5,2
Main,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Neurology,Neurology,1481180R0,0,0,0,0,0,0,0,0,0,0,1,0
Main,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Phys Medicine & Rehab,Physical Medicine & Rehabilitation,1481340R0,0,0,0,0,0,0,0,0,0,0,6,6
Main,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Anesthesiology,Anesthesiology,1105040A0,0,0,0,0,0,0,0,0,0,0,4,2
Main,UCF COM/GME Consortium-FL,UCF COM/GME Consortium-FL,NOT,Orlando,Ocala,Anesthesiology/Ocala,Anesthesiology,1587040R0,0,0,0,0,0,0,0,0,0,0,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Anesthesiology,Anesthesiology,1104040R0,0,0,0,0,0,0,0,0,0,0,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Med-Prelim/Neurology,Medicine-Preliminary,1104140P1,0,0,0,0,0,0,0,0,0,0,2,2
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Phys Medicine & Rehab,Physical Medicine & Rehabilitation,1104340R0,0,0,0,0,0,0,0,0,0,0,2,2
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Plastic Surgery (Integ)/Funded,Plastic Surgery,1104362C1,0,0,0,0,0,0,0,0,0,0,1,1
Main,U Miami/Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Psychiatry/Funded IMG,Psychiatry,1104400C1,0,0,0,0,0,0,0,0,0,0,2,1
Main,U South Florida Morsani COM-Tampa,U South Florida Morsani COM-Tampa General,SNHAF,Tampa,Tampa,Surg-Prelim/Int Radiology,Surgery-Preliminary,1109440P2,0,0,0,0,0,0,0,0,0,0,2,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Colon and Rectal Surgery,Colon and Rectal Surgery,1102060F0,3,3,3,3,3,3,3,3,3,3,3,3
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Geriatric Medicine (Family Medicine),Geriatric Medicine,1102125F0,2,2,2,2,2,1,2,1,2,2,3,2
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Sports Medicine (Fam Med),Sports Medicine,1102127F0,4,4,4,4,0,0,0,0,0,0,0,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Cardiovascular Disease,Cardiovascular Disease,1102141F0,3,3,3,3,3,3,3,3,0,0,0,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Critical Care Medicine,Critical Care Medicine,1102142F0,5,5,6,6,6,6,6,6,0,0,0,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Gastroenterology/Clinical,Gastroenterology,1102144F0,3,3,3,3,3,3,0,0,0,0,0,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Interventional Cardiology,Interventional Cardiology,1102152S0,2,1,0,0,0,0,0,0,0,0,0,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Adv Heart Failure/Transplant Card,Advanced Heart Failure and Transplant Cardiology,1102159S0,2,0,0,0,0,0,0,0,0,0,0,0
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Gynecologic Oncology,Gynecologic Oncology,1102225F0,1,1,2,2,1,1,1,1,2,2,1,1
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1102540F0,2,0,0,0,2,2,2,2,2,2,2,2
Specialty,AdventHealth Florida,AdventHealth Florida,NOT,Orlando,Orlando,Clinical Ultrasound,Clinical Ultrasound,1102E01F0,0,0,2,0,2,0,2,0,2,2,2,0
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Cardiovascular Disease,Cardiovascular Disease,1752141F0,0,0,0,0,0,0,0,0,2,2,2,2
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Gastroenterology/Clinical,Gastroenterology,1752144F0,0,0,0,0,0,0,0,0,2,2,2,2
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Infectious Disease,Infectious Disease,1752146F0,0,0,0,0,0,0,0,0,2,1,2,0
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Pulmonary Disease,Pulmonary Disease,1752149F0,0,0,0,0,0,0,0,0,1,1,1,1
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Geriatric Medicine (Internal Medicine),Geriatric Medicine,1752151F0,0,0,0,0,0,0,0,0,2,0,2,2
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Pulmonary/Critical Care,Pulmonary Critical Care,1752156F0,0,0,0,0,0,0,0,0,3,3,3,3
Specialty,Aventura Hospital-FL,HCA Aventura Hospital,NOT,Aventura,Aventura,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1752540F0,0,0,0,0,0,0,0,0,2,1,2,1
Specialty,Baptist Health South Florida,Baptist Health South Florida,NOT,Coral Gables,Coral Gables,Sports Medicine (Fam Med),Sports Medicine,2331127F0,0,0,1,1,1,1,0,0,0,0,0,0
Specialty,Baptist Health South Florida,Baptist Health South Florida,NOT,Coral Gables,Coral Gables,Orthopaedic Hand Surgery,Orthopaedic Hand Surgery,2331263F0,2,2,1,1,0,0,0,0,0,0,0,0
Specialty,Bayfront Med Ctr-FL,OH Bayfront Med Ctr,SNHAF,St Petersburg,St Petersburg,Sports Medicine (Fam Med),Sports Medicine,1911127F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,Broward County Office of Medical Examiner/TS,Broward County Office of Medical Examiner/TS,NOT,Fort Lauderdale,Fort Lauderdale,Forensic Pathology,Forensic Pathology,2363310F0,1,1,2,1,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Cardiovascular Disease,Cardiovascular Disease,1892141F0,4,4,3,3,3,3,3,3,3,3,3,3
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Gastroenterology/Clinical,Gastroenterology,1892144F0,2,2,2,2,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Infectious Disease,Infectious Disease,1892146F0,2,0,0,0,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Nephrology/Clinical,Nephrology,1892148F0,3,0,2,0,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Hematology and Oncology/Clinical,Hematology and Oncology,1892155F0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Pulmonary/Critical Care,Pulmonary Critical Care,1892156F0,3,3,3,3,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Surgical Critical Care,Surgical Critical Care,1892442F0,2,0,2,2,0,0,0,0,0,0,0,0
Specialty,Broward Health Med Ctr-FL,Broward Health Med Ctr,SNHAF,Fort Lauderdale,Fort Lauderdale,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1892540F0,2,0,2,2,0,0,0,0,0,0,0,0
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Colon And Rectal Surgery,Colon and Rectal Surgery,1383060F0,4,4,4,4,4,4,5,3,5,5,5,5
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Cardiovascular Disease,Cardiovascular Disease,1383141F0,4,4,3,3,3,3,3,3,3,3,2,2
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Gastroenterology/Clinical,Gastroenterology,1383144F0,4,4,2,2,1,1,2,2,2,2,2,2
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Nephrology/Clinical,Nephrology,1383148F0,1,1,1,0,2,1,1,0,1,1,1,1
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Geriatric Medicine (Internal Medicine),Geriatric Medicine,1383151F0,1,0,1,1,1,1,1,1,1,0,1,0
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Pulmonary/Critical Care,Pulmonary Critical Care,1383156F0,4,4,4,4,3,3,3,3,3,3,3,3
Specialty,Cleveland Clinic Florida,Cleveland Clinic Florida,NOT,Weston,Weston,Minimally Invasive Gynecologic Surgery,Minimally Invasive Gynecologic Surgery,1383X40F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,FAU-Schmidt COM-FL,FAU-Schmidt COM,NOT,Boca Raton,Boca Raton,Cardiovascular Disease,Cardiovascular Disease,1586141F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,FAU-Schmidt COM-FL,FAU-Schmidt COM,NOT,Boca Raton,Boca Raton,Pulmonary/Critical Care,Pulmonary Critical Care,1586156F0,3,3,3,3,0,0,0,0,0,0,0,0
Specialty,FAU-Schmidt COM-FL,FAU-Schmidt COM,NOT,Boca Raton,Boca Raton,Vascular Surgery,Vascular Surgery,1586450F0,1,1,1,1,1,1,1,1,1,1,0,0
Specialty,FAU-Schmidt COM-FL,FAU-Schmidt COM,NOT,Boca Raton,Boca Raton,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1586540F0,0,0,1,1,0,0,0,0,1,1,1,1
Specialty,Florida International Univ,Florida International Univ,NOT,Miami,Miami,Sports Medicine (Fam Med),Sports Medicine,2317127F0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,Florida Orthopedic Institute,Florida Orthopedic Institute,NOT,Tampa,Tampa,Orthopaedic Hand Surgery,Orthopaedic Hand Surgery,1712263F0,3,3,3,3,3,3,3,3,3,3,3,3
Specialty,Florida State University COM,Florida State University COM (Tallahassee),SNHAF,Tallahassee,Tallahassee,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1826540F0,2,2,2,2,2,2,2,2,2,1,2,1
Specialty,Halifax Med Ctr-FL,Halifax Med Ctr,SNHAF,Daytona Beach,Daytona Beach,Sports Medicine (Fam Med),Sports Medicine,1629127F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Aventura,Cardiovascular Disease/Aventura,Cardiovascular Disease,2232141F0,2,2,2,2,2,2,2,2,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Aventura,Gastroenterology/Clinical/Aventura,Gastroenterology,2232144F0,2,2,2,2,2,2,2,2,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Aventura,Infectious Disease/Aventura,Infectious Disease,2232146F0,2,0,2,1,2,1,2,0,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Westside,Nephrology/Westside,Nephrology,2232148F0,2,0,2,0,0,0,0,0,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Aventura,Geriatric Med (Int Med)/Aventura,Geriatric Medicine,2232151F0,2,0,2,0,2,0,2,0,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Margate,Hematology and Oncology/Clinical,Hematology and Oncology,2232155F0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Aventura,Pulmonary/Critical Care-Aventura,Pulmonary Critical Care,2232156F0,4,3,4,4,4,4,4,4,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Miami,Surgical Critical Care/Kendall,Surgical Critical Care,2232442F0,3,2,3,3,0,0,0,0,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Aventura,Hospice and Palliative Med/Aventura,Hospice and Palliative Medicine,2232540F0,2,1,2,1,2,2,2,0,0,0,0,0
Specialty,HCA Healthcare East FL Division GME,HCA Healthcare East FL Division GME,NOT,Margate,Miami,Clinical Ultrasound/Kendall,Clinical Ultrasound,2232E01F0,2,2,2,1,2,2,0,0,0,0,0,0
Specialty,HCA Florida JFK Hosp-U Miami-FL,HCA Florida JFK Hosp-U Miami,NOT,Atlantis,Atlantis,Cardiovascular Disease,Cardiovascular Disease,1384141F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,HCA Florida JFK Hosp-U Miami-FL,HCA Florida JFK Hosp-U Miami,NOT,Atlantis,Atlantis,Interventional Cardiology,Interventional Cardiology,1384152S0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,HCA Florida JFK Hosp-U Miami-FL,HCA Florida JFK Hosp-U Miami,NOT,Atlantis,Atlantis,Clinical Cardiac Electrophysiology,Clinical Cardiac Electrophysiology,1384154S0,0,0,1,1,1,1,0,0,0,0,0,0
Specialty,HCA Florida JFK Hosp-U Miami-FL,HCA Florida JFK Hosp-U Miami,NOT,Atlantis,Atlantis,Adv Heart Failure/Transplant Card,Advanced Heart Failure and Transplant Cardiology,1384159S0,1,0,1,0,0,0,0,0,0,0,0,0
Specialty,HCA Florida Orange Park Hosp,HCA Florida Orange Park Hosp,NOT,Orange Park,Orange Park,Cardiovascular Disease,Cardiovascular Disease,1771141F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,HCA Florida Orange Park Hosp,HCA Florida Orange Park Hosp,NOT,Orange Park,Orange Park,Interventional Cardiology,Interventional Cardiology,1771152S0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,HCA Florida Orange Park Hosp,HCA Florida Orange Park Hosp,NOT,Orange Park,Orange Park,Hematology and Oncology/Clinical,Hematology and Oncology,1771155F0,0,0,0,0,0,0,2,2,2,2,2,2
Specialty,HCA Florida Orange Park Hosp,HCA Florida Orange Park Hosp,NOT,Orange Park,Orange Park,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1771540F0,1,1,1,0,1,1,2,1,2,1,2,1
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Cardiovascular Disease,Cardiovascular Disease,2137141F0,3,3,3,3,3,3,3,3,3,3,3,3
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Endocrinology/Clinical,Endocrinology,2137143F0,2,2,2,2,2,1,2,2,2,2,2,2
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Gastroenterology/Clinical,Gastroenterology,2137144F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Rheumatology,Rheumatology,2137150F0,2,2,2,2,2,2,2,2,2,1,2,2
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Interventional Cardiology,Interventional Cardiology,2137152S0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Pulmonary/Critical Care,Pulmonary Critical Care,2137156F0,3,3,3,3,3,3,3,2,3,3,3,3
Specialty,HCA Healthcare/USF Morsani-Bayonet Pt-FL,HCA Healthcare/USF Morsani - Bayonet Point,NOT,Hudson,Hudson,Hospice and Palliative Medicine,Hospice and Palliative Medicine,2137540F0,2,2,2,2,2,0,2,1,1,0,0,0
